deepjet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 60, 100, 0.05669210548849853, 0.10490012443826886, -310.65027127752273*(x-0.05669210548849853)*(x-0.05669210548849853)*(x-0.05669210548849853)+30.86442335841333*(x-0.05669210548849853)*(x-0.05669210548849853)+0.0*(x-0.05669210548849853)+0.9835127267271626
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 60, 100, 0.10490012443826886, 0.1925631981054827, 18.65546990913492*(x-0.10490012443826886)*(x-0.10490012443826886)*(x-0.10490012443826886)-0.9425126042941155*(x-0.10490012443826886)*(x-0.10490012443826886)+0.8099595207000192*(x-0.10490012443826886)+1.0204380160123185
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 60, 100, 0.1925631981054827, 0.43051745370336864, 0.23309869735986904*(x-0.1925631981054827)*(x-0.1925631981054827)*(x-0.1925631981054827)+2.0667852346254643*(x-0.1925631981054827)*(x-0.1925631981054827)+1.0748038931094743*(x-0.1925631981054827)+1.0967662362146744
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 60, 100, 0.43051745370336864, 1.1, 1.4726870361053037
3, iterativefit, up_jesRelativeStatHF, 2, 0.0, 0.8, 100, 10000.0, -15, 0, 0.9354196575607815
3, iterativefit, up_jesRelativeStatHF, 2, 0.0, 0.8, 100, 10000.0, 0, 0.01, 0.9354196575607815
3, iterativefit, up_jesRelativeStatHF, 2, 0.0, 0.8, 100, 10000.0, 0.01, 0.03, -755.4234024799046*(x-0.01)*(x-0.01)*(x-0.01)-69.99586749652063*(x-0.01)*(x-0.01)+12.991840291801193*(x-0.01)+0.9354196575607815
3, iterativefit, up_jesRelativeStatHF, 2, 0.0, 0.8, 100, 10000.0, 0.03, 0.05, -16214.157022759153*(x-0.03)*(x-0.03)*(x-0.03)+254.2872729586626*(x-0.03)*(x-0.03)+9.285497508964484*(x-0.03)+1.1612147291783579
3, iterativefit, up_jesRelativeStatHF, 2, 0.0, 0.8, 100, 10000.0, 0.05, 0.07, 1574.3520814250626*(x-0.05)*(x-0.05)*(x-0.05)-47.23056244275189*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.3189263323590394
3, iterativefit, up_jesRelativeStatHF, 2, 0.0, 0.8, 100, 10000.0, 0.07, 0.09809990232486912, -11112.550616791097*(x-0.07)*(x-0.07)*(x-0.07)+527.4578528925497*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.312628924033339
3, iterativefit, up_jesRelativeStatHF, 2, 0.0, 0.8, 100, 10000.0, 0.09809990232486912, 0.26434206850764447, -18.651809982631356*(x-0.09809990232486912)*(x-0.09809990232486912)*(x-0.09809990232486912)-5.332756961553017*(x-0.09809990232486912)*(x-0.09809990232486912)+3.319468017424688*(x-0.09809990232486912)+1.4825488663303212
3, iterativefit, up_jesRelativeStatHF, 2, 0.0, 0.8, 100, 10000.0, 0.26434206850764447, 1.1, 1.8013130645853939
3, iterativefit, up_jesRelativeStatHF, 2, 0.8, 1.6, 100, 10000.0, -15, 0, 0.9395947607486081
3, iterativefit, up_jesRelativeStatHF, 2, 0.8, 1.6, 100, 10000.0, 0, 0.01, 0.9395947607486081
3, iterativefit, up_jesRelativeStatHF, 2, 0.8, 1.6, 100, 10000.0, 0.01, 0.03, -17.498867337518103*(x-0.01)*(x-0.01)*(x-0.01)+12.520488363883281*(x-0.01)*(x-0.01)+7.977803901063007*(x-0.01)+0.9395947607486081
3, iterativefit, up_jesRelativeStatHF, 2, 0.8, 1.6, 100, 10000.0, 0.03, 0.05, -22396.110823421615*(x-0.03)*(x-0.03)*(x-0.03)+460.4427048323157*(x-0.03)*(x-0.03)+8.457624794813318*(x-0.03)+1.1040190431767214
3, iterativefit, up_jesRelativeStatHF, 2, 0.8, 1.6, 100, 10000.0, 0.05, 0.07, 33065.65220660639*(x-0.05)*(x-0.05)*(x-0.05)-991.969566198192*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.278179734418541
3, iterativefit, up_jesRelativeStatHF, 2, 0.8, 1.6, 100, 10000.0, 0.07, 0.1189925445568202, -773.4408271355574*(x-0.07)*(x-0.07)*(x-0.07)+74.52704326629876*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.1459171255921154
3, iterativefit, up_jesRelativeStatHF, 2, 0.8, 1.6, 100, 10000.0, 0.1189925445568202, 0.38361990370059595, -0.5421790823432618*(x-0.1189925445568202)*(x-0.1189925445568202)*(x-0.1189925445568202)-0.19670898408136342*(x-0.1189925445568202)*(x-0.1189925445568202)+1.7331398741721014*(x-0.1189925445568202)+1.233849097453474
3, iterativefit, up_jesRelativeStatHF, 2, 0.8, 1.6, 100, 10000.0, 0.38361990370059595, 1.1, 1.668663014757406
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 100, 10000.0, -15, 0, 0.9705741411399275
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 100, 10000.0, 0, 0.01, 0.9705741411399275
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 100, 10000.0, 0.01, 0.03, -902.5872847340587*(x-0.01)*(x-0.01)*(x-0.01)+63.26409990348971*(x-0.01)*(x-0.01)+0.0*(x-0.01)+0.9705741411399275
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 100, 10000.0, 0.03, 0.05, -12123.29323352683*(x-0.03)*(x-0.03)*(x-0.03)+351.358031709228*(x-0.03)*(x-0.03)+1.4474592544587177*(x-0.03)+0.9886590828234508
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 100, 10000.0, 0.05, 0.08983145989176061, 428.62375901971217*(x-0.05)*(x-0.05)*(x-0.05)-28.546832471836748*(x-0.05)*(x-0.05)+0.9538286425956369*(x-0.05)+1.0611651347281017
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 100, 10000.0, 0.08983145989176061, 0.19677746090302356, -220.71421791434358*(x-0.08983145989176061)*(x-0.08983145989176061)*(x-0.08983145989176061)+34.14557110379862*(x-0.08983145989176061)*(x-0.08983145989176061)+0.7197975160365918*(x-0.08983145989176061)+1.0809533082553202
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 100, 10000.0, 0.19677746090302356, 0.4696204165848836, 0.04246932203211832*(x-0.19677746090302356)*(x-0.19677746090302356)*(x-0.19677746090302356)-0.8421055785617644*(x-0.19677746090302356)*(x-0.19677746090302356)+0.4500404834031518*(x-0.19677746090302356)+1.278495683605645
3, iterativefit, up_jesRelativeStatHF, 2, 1.6, 2.5, 100, 10000.0, 0.4696204165848836, 1.1, 1.339459567357123
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, -15, 0, 1.0732757737709715
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0, 0.058538046124398654, 1.0732757737709715
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.058538046124398654, 0.19906920679716342, 12.806737433662878*(x-0.058538046124398654)*(x-0.058538046124398654)*(x-0.058538046124398654)-5.399237027951967*(x-0.058538046124398654)*(x-0.058538046124398654)+0.7587610462854589*(x-0.058538046124398654)+1.0732757737709715
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.19906920679716342, 0.2799162655663313, 196.7051772775781*(x-0.19906920679716342)*(x-0.19906920679716342)*(x-0.19906920679716342)-23.854552541339917*(x-0.19906920679716342)*(x-0.19906920679716342)+0.0*(x-0.19906920679716342)+1.1088189639402306
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.2799162655663313, 0.35947010259430545, -185.72401804833038*(x-0.2799162655663313)*(x-0.2799162655663313)*(x-0.2799162655663313)+22.162587395996105*(x-0.2799162655663313)*(x-0.2799162655663313)+0.0*(x-0.2799162655663313)+1.0568458821480518
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.35947010259430545, 0.45070451810065154, 216.85229424917807*(x-0.35947010259430545)*(x-0.35947010259430545)*(x-0.35947010259430545)-29.676588475550908*(x-0.35947010259430545)*(x-0.35947010259430545)+0.0*(x-0.35947010259430545)+1.1036001724521638
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.45070451810065154, 0.5503817534735472, -265.1753790682029*(x-0.45070451810065154)*(x-0.45070451810065154)*(x-0.45070451810065154)+39.64792301171715*(x-0.45070451810065154)*(x-0.45070451810065154)+0.0*(x-0.45070451810065154)+1.0212603155618876
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.5503817534735472, 0.651265587369962, 181.05092660282563*(x-0.5503817534735472)*(x-0.5503817534735472)*(x-0.5503817534735472)-32.99427355386758*(x-0.5503817534735472)*(x-0.5503817534735472)+0.0*(x-0.5503817534735472)+1.1525683059291403
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.651265587369962, 0.7515356571156963, 59.63118853736232*(x-0.651265587369962)*(x-0.651265587369962)*(x-0.651265587369962)-3.802635546091702*(x-0.651265587369962)*(x-0.651265587369962)-1.1292141693470104*(x-0.651265587369962)+1.0026615540664956
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.7515356571156963, 0.8543312863815542, -7.129166147621529*(x-0.7515356571156963)*(x-0.7515356571156963)*(x-0.7515356571156963)+1.163537764277171*(x-0.7515356571156963)*(x-0.7515356571156963)-0.09318378003949943*(x-0.7515356571156963)+0.9113187742866227
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.8543312863815542, 0.9689473208877255, 4.303251956114208*(x-0.8543312863815542)*(x-0.8543312863815542)*(x-0.8543312863815542)-1.8385367528510825*(x-0.8543312863815542)*(x-0.8543312863815542)-0.07997102938886959*(x-0.8543312863815542)+0.9062909717750258
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 20, 30, 0.9689473208877255, 1.1, 0.879451826814015
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, -15, 0, 1.0422925382479273
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0, 0.06173076134594578, 1.0422925382479273
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.06173076134594578, 0.21923967697385394, 12.597901826468673*(x-0.06173076134594578)*(x-0.06173076134594578)*(x-0.06173076134594578)-5.9528455676217735*(x-0.06173076134594578)*(x-0.06173076134594578)+0.9376262502565048*(x-0.06173076134594578)+1.0422925382479273
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.21923967697385394, 0.29986979478422293, 150.21601821053127*(x-0.21923967697385394)*(x-0.21923967697385394)*(x-0.21923967697385394)-23.618279347058248*(x-0.21923967697385394)*(x-0.21923967697385394)+0.0*(x-0.21923967697385394)+1.091520702895315
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.29986979478422293, 0.3897441898810817, 97.55222441747597*(x-0.29986979478422293)*(x-0.29986979478422293)*(x-0.29986979478422293)-8.261407674975782*(x-0.29986979478422293)*(x-0.29986979478422293)-0.8789289952379661*(x-0.29986979478422293)+1.0167154756919223
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.3897441898810817, 0.49041947073306197, -157.32362551270876*(x-0.3897441898810817)*(x-0.3897441898810817)*(x-0.3897441898810817)+24.24354665977167*(x-0.3897441898810817)*(x-0.3897441898810817)+0.0*(x-0.3897441898810817)+0.9418097507357839
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.49041947073306197, 0.5900116011563388, -0.6222885392021537*(x-0.49041947073306197)*(x-0.49041947073306197)*(x-0.49041947073306197)-0.3979656468747107*(x-0.49041947073306197)*(x-0.49041947073306197)+0.097785172420542*(x-0.49041947073306197)+1.0269981880767187
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.5900116011563388, 0.6911079289088955, 34.8856872901339*(x-0.5900116011563388)*(x-0.5900116011563388)*(x-0.5900116011563388)-6.2812905544532205*(x-0.5900116011563388)*(x-0.5900116011563388)+0.0*(x-0.5900116011563388)+1.0321748574877099
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.6911079289088955, 0.7920905572041216, 11.046523317926392*(x-0.6911079289088955)*(x-0.6911079289088955)*(x-0.6911079289088955)-0.6810763227205564*(x-0.6911079289088955)*(x-0.6911079289088955)-0.2003867192765282*(x-0.6911079289088955)+1.0040228283793113
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.7920905572041216, 0.8836768992850402, -50.58806850748968*(x-0.7920905572041216)*(x-0.7920905572041216)*(x-0.7920905572041216)+6.949764221309846*(x-0.7920905572041216)*(x-0.7920905572041216)+0.0*(x-0.7920905572041216)+0.9882173533808671
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.8836768992850402, 0.979044898648211, 23.217379230465212*(x-0.8836768992850402)*(x-0.8836768992850402)*(x-0.8836768992850402)-9.050598591931069*(x-0.8836768992850402)*(x-0.8836768992850402)+0.0*(x-0.8836768992850402)+1.0076490286349378
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 30, 50, 0.979044898648211, 1.1, 0.9454715599656025
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, -15, 0, 1.0617301650455726
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0, 0.05564235628741788, 1.0617301650455726
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.05564235628741788, 0.19963034339416735, 1.5461646489679588*(x-0.05564235628741788)*(x-0.05564235628741788)*(x-0.05564235628741788)-0.8796755604992512*(x-0.05564235628741788)*(x-0.05564235628741788)-0.12462808201384248*(x-0.05564235628741788)+1.0617301650455726
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.19963034339416735, 0.28977638324156707, 57.14253327261879*(x-0.19963034339416735)*(x-0.19963034339416735)*(x-0.19963034339416735)-6.163819387948569*(x-0.19963034339416735)*(x-0.19963034339416735)-0.2817857452470388*(x-0.19963034339416735)+1.0301629768088882
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.28977638324156707, 0.3892616956561347, -140.92035481501998*(x-0.28977638324156707)*(x-0.28977638324156707)*(x-0.28977638324156707)+21.02925828651598*(x-0.28977638324156707)*(x-0.28977638324156707)+0.0*(x-0.28977638324156707)+0.9965320315006447
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.3892616956561347, 0.49021729038022305, 99.38861681564971*(x-0.3892616956561347)*(x-0.3892616956561347)*(x-0.3892616956561347)-15.050755379142663*(x-0.3892616956561347)*(x-0.3892616956561347)+0.0*(x-0.3892616956561347)+1.06590984948435
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.49021729038022305, 0.5904809164635589, -189.79691485131806*(x-0.49021729038022305)*(x-0.49021729038022305)*(x-0.49021729038022305)+28.544590353634938*(x-0.49021729038022305)*(x-0.49021729038022305)+0.0*(x-0.49021729038022305)+1.014777255469285
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.5904809164635589, 0.6913509620266116, 226.01268035267623*(x-0.5904809164635589)*(x-0.5904809164635589)*(x-0.5904809164635589)-34.196864047503176*(x-0.5904809164635589)*(x-0.5904809164635589)+0.0*(x-0.5904809164635589)+1.110428224489178
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.6913509620266116, 0.7922486541167979, -13.363018969908728*(x-0.6913509620266116)*(x-0.6913509620266116)*(x-0.6913509620266116)+2.0224466601317537*(x-0.6913509620266116)*(x-0.6913509620266116)+0.0*(x-0.6913509620266116)+0.9944465269026491
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.7922486541167979, 0.8836409314759245, 54.25444268686899*(x-0.7922486541167979)*(x-0.7922486541167979)*(x-0.7922486541167979)-8.781834703343732*(x-0.7922486541167979)*(x-0.7922486541167979)+0.0*(x-0.7922486541167979)+1.001309594658011
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.8836409314759245, 0.9803001221169518, 2.739006867268822*(x-0.8836409314759245)*(x-0.8836409314759245)*(x-0.8836409314759245)+0.32553139908366263*(x-0.8836409314759245)*(x-0.8836409314759245)-0.245695176854766*(x-0.8836409314759245)+0.9693744810560412
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 50, 70, 0.9803001221169518, 1.1, 0.9511407844648019
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, -15, 0, 1.110345589014156
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0, 0.05506384329468191, 1.110345589014156
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.05506384329468191, 0.2085105667951991, 3.688223741481638*(x-0.05506384329468191)*(x-0.05506384329468191)*(x-0.05506384329468191)-1.805694441590982*(x-0.05506384329468191)*(x-0.05506384329468191)-0.042863223769540146*(x-0.05506384329468191)+1.110345589014156
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.2085105667951991, 0.3091789828962042, 52.672049494813955*(x-0.2085105667951991)*(x-0.2085105667951991)*(x-0.2085105667951991)-7.404819596880896*(x-0.2085105667951991)*(x-0.2085105667951991)-0.33649140670991146*(x-0.2085105667951991)+1.0745773751513852
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.3091789828962042, 0.40953196209510867, 5.83857221062909*(x-0.3091789828962042)*(x-0.3091789828962042)*(x-0.3091789828962042)+0.2471389064927373*(x-0.3091789828962042)*(x-0.3091789828962042)-0.22599813648758924*(x-0.3091789828962042)+1.0193972442328498
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.40953196209510867, 0.5104054797768928, -114.7877612291194*(x-0.40953196209510867)*(x-0.40953196209510867)*(x-0.40953196209510867)+17.36856789299698*(x-0.40953196209510867)*(x-0.40953196209510867)+0.0*(x-0.40953196209510867)+1.005107142318122
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.5104054797768928, 0.6101566111320897, 105.99321614808365*(x-0.5104054797768928)*(x-0.5104054797768928)*(x-0.5104054797768928)-16.282775544632994*(x-0.5104054797768928)*(x-0.5104054797768928)+0.0*(x-0.5104054797768928)+1.0640182363031998
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.6101566111320897, 0.7116815143291608, -6.2897034002125904*(x-0.6101566111320897)*(x-0.6101566111320897)*(x-0.6101566111320897)+1.0224279553532734*(x-0.6101566111320897)*(x-0.6101566111320897)-0.08446141849282607*(x-0.6101566111320897)+1.0072037591286396
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.7116815143291608, 0.8129618426173854, 25.244402633976712*(x-0.7116815143291608)*(x-0.7116815143291608)*(x-0.7116815143291608)-3.48291517841273*(x-0.7116815143291608)*(x-0.7116815143291608)-0.07134731231043334*(x-0.7116815143291608)+1.0025854505015839
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.8129618426173854, 0.9045138333312045, -50.280562567119944*(x-0.8129618426173854)*(x-0.8129618426173854)*(x-0.8129618426173854)+6.90492839584585*(x-0.8129618426173854)*(x-0.8129618426173854)+0.0*(x-0.8129618426173854)+0.985859158997556
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.9045138333312045, 0.9840544550207193, 57.12613103867858*(x-0.9045138333312045)*(x-0.9045138333312045)*(x-0.9045138333312045)-15.33704639146958*(x-0.9045138333312045)*(x-0.9045138333312045)+0.0*(x-0.9045138333312045)+1.0051509926612088
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 70, 100, 0.9840544550207193, 1.1, 0.9368655509406167
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, -15, 0, 1.2047201959236462
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0, 0.054856430045485564, 1.2047201959236462
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.054856430045485564, 0.2079083033483027, 8.116672588027845*(x-0.054856430045485564)*(x-0.054856430045485564)*(x-0.054856430045485564)+4.70860574101601*(x-0.054856430045485564)*(x-0.054856430045485564)-2.011718003423816*(x-0.054856430045485564)+1.2047201959236462
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.2079083033483027, 0.3090107633712769, -80.51811855349003*(x-0.2079083033483027)*(x-0.2079083033483027)*(x-0.2079083033483027)+12.210869793268985*(x-0.2079083033483027)*(x-0.2079083033483027)+0.0*(x-0.2079083033483027)+1.0362215583518242
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.3090107633712769, 0.41019878404516646, 4.786393463450457*(x-0.3090107633712769)*(x-0.3090107633712769)*(x-0.3090107633712769)-2.5435020879063286*(x-0.3090107633712769)*(x-0.3090107633712769)+0.0*(x-0.3090107633712769)+1.0778268711529726
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.41019878404516646, 0.51122542898893, 269.8022043678768*(x-0.41019878404516646)*(x-0.41019878404516646)*(x-0.41019878404516646)-39.06590127042257*(x-0.41019878404516646)*(x-0.41019878404516646)-0.3677200127255759*(x-0.41019878404516646)+1.0567429319452406
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.51122542898893, 0.610658013358417, -260.48029748345607*(x-0.51122542898893)*(x-0.51122542898893)*(x-0.51122542898893)+38.85034373416922*(x-0.51122542898893)*(x-0.51122542898893)+0.0*(x-0.51122542898893)+0.8990694024488437
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.610658013358417, 0.7116967719943222, 3.9375502396161624*(x-0.610658013358417)*(x-0.610658013358417)*(x-0.610658013358417)-1.0829206608521613*(x-0.610658013358417)*(x-0.610658013358417)+0.0*(x-0.610658013358417)+1.0271050981690386
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.7116967719943222, 0.8124538870398011, -2.2684707041267087*(x-0.7116967719943222)*(x-0.7116967719943222)*(x-0.7116967719943222)-0.4742417491594714*(x-0.7116967719943222)*(x-0.7116967719943222)-0.09824056668892525*(x-0.7116967719943222)+1.020111278620817
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.8124538870398011, 0.9050332827599883, 75.8347606482647*(x-0.8124538870398011)*(x-0.8124538870398011)*(x-0.8124538870398011)-10.349830083261491*(x-0.8124538870398011)*(x-0.8124538870398011)-0.2628955457718346*(x-0.8124538870398011)+1.0030779555004985
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.9050332827599883, 0.9841642343385205, 10.090717324761837*(x-0.9050332827599883)*(x-0.9050332827599883)*(x-0.9050332827599883)+0.2513279383526949*(x-0.9050332827599883)*(x-0.9050332827599883)-0.2293309988298632*(x-0.9050332827599883)+0.9502057667761222
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 100, 140, 0.9841642343385205, 1.1, 0.9386322273455375
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, -15, 0, 1.3785215686002579
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0, 0.0635771553915208, 1.3785215686002579
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.0635771553915208, 0.2283174969182979, 28.357480348160383*(x-0.0635771553915208)*(x-0.0635771553915208)*(x-0.0635771553915208)+4.958269873816208*(x-0.0635771553915208)*(x-0.0635771553915208)-3.9424674605722765*(x-0.0635771553915208)+1.3785215686002579
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.2283174969182979, 0.3286933401439557, -39.10628648963102*(x-0.2283174969182979)*(x-0.2283174969182979)*(x-0.2283174969182979)+5.887989722731294*(x-0.2283174969182979)*(x-0.2283174969182979)+0.0*(x-0.2283174969182979)+0.9903874016165274
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.3286933401439557, 0.42912712304965084, 55.897598681143*(x-0.3286933401439557)*(x-0.3286933401439557)*(x-0.3286933401439557)-10.26084194441661*(x-0.3286933401439557)*(x-0.3286933401439557)+0.0*(x-0.3286933401439557)+1.0101618420044403
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.42912712304965084, 0.5313662854719683, 23.113317272561524*(x-0.42912712304965084)*(x-0.42912712304965084)*(x-0.42912712304965084)-1.73728675275443*(x-0.42912712304965084)*(x-0.42912712304965084)-0.36956237609719095*(x-0.42912712304965084)+0.9632894775977643
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.5313662854719683, 0.6309301167176077, -119.76282718948956*(x-0.5313662854719683)*(x-0.5313662854719683)*(x-0.5313662854719683)+17.886068873692516*(x-0.5313662854719683)*(x-0.5313662854719683)+0.0*(x-0.5313662854719683)+0.9320471152469185
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.6309301167176077, 0.7323581795026525, 319.5665223542678*(x-0.6309301167176077)*(x-0.6309301167176077)*(x-0.6309301167176077)-48.619519940020645*(x-0.6309301167176077)*(x-0.6309301167176077)+0.0*(x-0.6309301167176077)+0.9911483894347108
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.7323581795026525, 0.8214945183646728, -526.4841585922458*(x-0.7323581795026525)*(x-0.7323581795026525)*(x-0.7323581795026525)+70.39330554864611*(x-0.7323581795026525)*(x-0.7323581795026525)+0.0*(x-0.7323581795026525)+0.8244214902092676
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.8214945183646728, 0.9049123838752468, 209.9443188553204*(x-0.8214945183646728)*(x-0.8214945183646728)*(x-0.8214945183646728)-28.396039059830052*(x-0.8214945183646728)*(x-0.8214945183646728)+0.0*(x-0.8214945183646728)+1.0108531598180512
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.9049123838752468, 0.9838084255772378, 14.336613638776386*(x-0.9049123838752468)*(x-0.9049123838752468)*(x-0.9049123838752468)+0.5515961459073512*(x-0.9049123838752468)*(x-0.9049123838752468)-0.3547559327228153*(x-0.9049123838752468)+0.9351238383329621
3, iterativefit, down_jesRelativeStatHF, 0, 0, 2.5, 140, 10000.0, 0.9838084255772378, 1.1, 0.9176090981963563
3, iterativefit, down_jesRelativeStatHF, 2, 0.0, 0.8, 20, 30, -15, 0, 0.8790115136417005
3, iterativefit, down_jesRelativeStatHF, 2, 0.0, 0.8, 20, 30, 0, 0.01, 0.8790115136417005
3, iterativefit, down_jesRelativeStatHF, 2, 0.0, 0.8, 20, 30, 0.01, 0.03, -2951.512877714701*(x-0.01)*(x-0.01)*(x-0.01)-52.80610397489757*(x-0.01)*(x-0.01)+12.040720977258808*(x-0.01)+0.8790115136417005
3, iterativefit, down_jesRelativeStatHF, 2, 0.0, 0.8, 20, 30, 0.03, 0.05633758105648142, -703.0951814885165*(x-0.03)*(x-0.03)*(x-0.03)-48.49265887327635*(x-0.03)*(x-0.03)+6.386661365005265*(x-0.03)+1.0750913885752
